date,station_id,scene_id,ndti,ndti_std,ndwi,mndwi,red_green_ratio,red,green,nir,swir16,water_pixel_count,window_pixels,cloud_fraction,tile_cloud_cover,quality,quality_score
2024-03-16,P02,S2B_30NXM_20240316_0_L2A,0.101317,0.017142,-0.158526,0.48132,1.226562,0.2512,0.2048,0.28255,0.0708,876,876,0.0,10.159,GOOD,1.0
2024-03-21,P02,S2A_30NXM_20240321_0_L2A,0.095965,0.01617,-0.130093,0.420505,1.214403,0.2968,0.2444,0.3175,0.0998,876,876,0.0,8.352,GOOD,1.0
2024-03-26,P02,S2B_30NXM_20240326_0_L2A,0.08684,0.015552,-0.120164,0.486824,1.192926,0.2968,0.2488,0.3176,0.0856,876,876,0.0,53.946,GOOD,1.0
2024-03-31,P02,S2A_30NXM_20240331_0_L2A,0.100888,0.017347,-0.169797,0.431199,1.224729,0.2714,0.2216,0.3128,0.0883,876,876,0.0,5.381,GOOD,1.0
2024-04-05,P02,S2B_30NXM_20240405_0_L2A,0.092977,0.018726,-0.082124,0.527049,1.220727,0.3628,0.2972,0.3569,0.0943,388,876,0.5571,65.625,ACCEPTABLE,0.92
2024-04-20,P02,S2A_30NXM_20240420_0_L2A,0.094972,0.016122,-0.076494,0.549138,1.212976,0.344,0.2836,0.3395,0.0844,332,876,0.621,36.018,ACCEPTABLE,0.92
2024-04-25,P02,S2B_30NXM_20240425_0_L2A,0.090579,0.021031,-0.10721,0.443232,1.202685,0.3584,0.298,0.3704,0.1142,484,876,0.4475,84.201,GOOD,1.0
2024-05-05,P02,S2B_30NXM_20240505_0_L2A,0.098539,0.016243,-0.080565,0.60053,1.222448,0.3616,0.2958,0.3495,0.075,876,876,0.0,51.718,GOOD,1.0
2024-05-30,P02,S2A_30NXM_20240530_0_L2A,0.098454,0.01309,-0.071623,0.640707,1.220712,0.3772,0.309,0.3569,0.0688,372,876,0.5753,41.119,ACCEPTABLE,0.92
2024-10-17,P02,S2A_30NXM_20241017_0_L2A,0.110168,0.024702,-0.092131,0.642245,1.246451,0.3864,0.31,0.3808,0.0656,572,876,0.347,88.829,GOOD,1.0
2024-11-06,P02,S2A_30NXM_20241106_0_L2A,0.12092,0.012388,-0.134879,0.670701,1.278413,0.3352,0.2622,0.345,0.0512,360,876,0.589,32.001,ACCEPTABLE,0.92
2024-11-21,P02,S2B_30NXM_20241121_0_L2A,0.112245,0.013981,-0.144667,0.531249,1.258498,0.3184,0.253,0.3401,0.078,876,876,0.0,21.956,GOOD,1.0
2024-12-01,P02,S2B_30NXM_20241201_0_L2A,0.115572,0.015016,-0.181438,0.466261,1.265741,0.2734,0.216,0.31,0.0779,876,876,0.0,6.008,GOOD,1.0
2024-12-06,P02,S2C_30NXM_20241206_1_L2A,0.187752,0.036974,-0.222203,1.0,1.451488,0.2244,0.1546,0.24435,-0.03115,608,876,0.3059,50.859,GOOD,1.0
2024-12-11,P02,S2B_30NXM_20241211_0_L2A,0.131544,0.060855,-0.162766,0.472875,1.306633,0.3132,0.2397,0.3384,0.0826,304,876,0.653,33.949,ACCEPTABLE,0.8
2024-12-21,P02,S2B_30NXM_20241221_0_L2A,0.136324,0.019819,-0.232877,0.431113,1.318046,0.2644,0.2006,0.3212,0.079,876,876,0.0,0.682,GOOD,1.0
2024-12-26,P02,S2A_30NXM_20241226_0_L2A,0.088672,0.03061,-0.170248,0.458276,1.190401,0.3026,0.2542,0.354,0.09405,120,876,0.863,25.724,LOW_QUALITY,0.64
2024-12-31,P02,S2B_30NXM_20241231_0_L2A,0.104651,0.0243,-0.211424,0.357779,1.235944,0.2462,0.1992,0.3055,0.0937,876,876,0.0,47.038,GOOD,1.0
2025-01-05,P02,S2A_30NXM_20250105_0_L2A,0.107346,0.025084,-0.188736,0.30352,1.248863,0.2745,0.2198,0.3199,0.1165,876,876,0.0,5.948,GOOD,1.0
2025-01-10,P02,S2B_30NXM_20250110_0_L2A,0.035509,0.026069,-0.113533,0.253608,1.07072,0.162,0.1513,0.1858,0.0903,352,876,0.5982,36.804,ACCEPTABLE,0.92
2025-01-15,P02,S2A_30NXM_20250115_0_L2A,0.095376,0.024265,-0.196401,0.314691,1.200409,0.2348,0.1956,0.2928,0.0978,876,876,0.0,34.785,GOOD,1.0
2025-01-25,P02,S2C_30NXM_20250125_0_L2A,0.086953,0.071596,-0.206502,1.0,1.178571,0.0825,0.07,0.1062,-0.0001,84,876,0.9041,48.582,LOW_QUALITY,0.52
2025-01-30,P02,S2B_30NXM_20250130_0_L2A,0.022755,0.019833,-0.124529,-0.13088,1.044248,0.354,0.339,0.4684,0.4757,144,876,0.8356,18.559,ACCEPTABLE,0.72
2025-02-04,P02,S2C_30NXM_20250204_0_L2A,0.194366,0.071343,-0.318726,0.960549,1.444445,0.1482,0.1026,0.19775,0.002,876,876,0.0,0.121,ACCEPTABLE,0.88
2025-02-24,P02,S2C_30NXM_20250224_0_L2A,0.139047,0.123052,-0.502322,-0.016748,1.520891,0.0546,0.0359,0.1289,0.0335,12,876,0.9863,59.796,LOW_QUALITY,0.25
2025-03-06,P02,S2C_30NXM_20250306_0_L2A,0.159677,0.030975,-0.184865,1.0,1.387658,0.1754,0.1264,0.1866,-0.0099,68,876,0.9224,73.18,LOW_QUALITY,0.64
2025-04-05,P02,S2C_30NXM_20250405_0_L2A,0.085639,0.015867,-0.075145,0.539307,1.190294,0.3728,0.3132,0.3651,0.0943,508,876,0.4201,52.196,GOOD,1.0
2025-04-10,P02,S2B_30NXM_20250410_0_L2A,0.097225,0.015417,-0.147667,0.410901,1.217971,0.2833,0.2326,0.31435,0.09815,272,876,0.6895,81.736,ACCEPTABLE,0.92
2025-04-17,P02,S2A_30NXM_20250417_0_L2A,0.087359,0.028381,-0.049894,0.610991,1.194555,0.4212,0.3526,0.3898,0.0857,300,876,0.6575,55.667,ACCEPTABLE,0.92
2025-04-30,P02,S2B_30NXM_20250430_0_L2A,0.083063,0.02081,-0.076241,0.52087,1.177984,0.3296,0.2798,0.3296,0.0886,876,876,0.0,56.239,GOOD,1.0
2025-05-05,P02,S2C_30NXM_20250505_0_L2A,0.07546,0.008523,-0.06856,0.482858,1.153897,0.3494,0.3028,0.3506,0.09815,24,876,0.9726,71.497,LOW_QUALITY,0.49
2025-05-15,P02,S2C_30NXM_20250515_0_L2A,0.098599,0.018648,-0.056187,0.713513,1.222222,0.3784,0.3096,0.3476,0.0528,212,876,0.758,43.06,ACCEPTABLE,0.92
2025-06-06,P02,S2A_30NXM_20250606_0_L2A,0.105214,0.018538,-0.089478,0.676397,1.237027,0.3528,0.2852,0.3416,0.0549,876,876,0.0,47.91,GOOD,1.0
2025-07-14,P02,S2C_30NXM_20250714_0_L2A,0.132176,0.018278,-0.12356,0.73646,1.306341,0.342,0.2618,0.3365,0.0389,812,876,0.0731,57.547,GOOD,1.0
2025-07-16,P02,S2A_30NXM_20250716_0_L2A,0.11394,0.025168,-0.099925,0.670114,1.256552,0.3644,0.29,0.35605,0.059,68,876,0.9224,78.024,LOW_QUALITY,0.64
2025-09-04,P02,S2A_30NXM_20250904_0_L2A,0.105576,0.015794,-0.078945,0.663146,1.24036,0.386,0.3112,0.36465,0.0625,500,876,0.4292,67.479,GOOD,1.0
2025-10-07,P02,S2B_30NXM_20251007_1_L2A,0.117856,0.00985,-0.076271,0.761212,1.271155,0.4116,0.3238,0.3784,0.0443,260,876,0.7032,74.506,ACCEPTABLE,0.92
2025-10-12,P02,S2C_30NXM_20251012_0_L2A,0.067798,0.03519,-0.143992,0.316709,1.129359,0.3012,0.2667,0.3576,0.1336,524,876,0.4018,73.126,GOOD,1.0
2025-10-14,P02,S2A_30NXM_20251014_0_L2A,0.074029,0.038758,-0.161896,0.279403,1.116006,0.2761,0.2474,0.339,0.1371,364,876,0.5845,74.496,ACCEPTABLE,0.92
2025-10-17,P02,S2B_30NXM_20251017_0_L2A,0.118225,0.023689,-0.109323,0.682847,1.274298,0.354,0.2778,0.35,0.0539,328,876,0.6256,58.493,ACCEPTABLE,0.92
2025-10-27,P02,S2B_30NXM_20251027_0_L2A,0.11703,0.014513,-0.072178,0.738332,1.263729,0.3728,0.295,0.342,0.045,744,876,0.1507,68.213,GOOD,1.0
2025-11-11,P02,S2C_30NXM_20251111_0_L2A,0.136,0.017192,-0.099834,0.744226,1.327163,0.3728,0.2809,0.3478,0.0409,276,876,0.6849,63.346,ACCEPTABLE,0.92
2025-11-16,P02,S2B_30NXM_20251116_0_L2A,0.108166,0.012675,-0.119672,0.575726,1.24527,0.3554,0.2854,0.3658,0.0765,248,876,0.7169,64.471,ACCEPTABLE,0.92
2025-11-21,P02,S2C_30NXM_20251121_0_L2A,0.120801,0.01952,-0.102947,0.665271,1.277361,0.3408,0.2668,0.32985,0.0524,588,876,0.3288,72.815,GOOD,1.0
2025-12-01,P02,S2C_30NXM_20251201_0_L2A,0.102964,0.016932,-0.107556,0.580777,1.225622,0.3004,0.2451,0.3043,0.0627,60,876,0.9315,69.856,LOW_QUALITY,0.64
2025-12-06,P02,S2B_30NXM_20251206_0_L2A,0.099826,0.032282,-0.150647,0.478839,1.205118,0.3061,0.254,0.35035,0.08205,216,876,0.7534,61.443,ACCEPTABLE,0.92
2025-12-16,P02,S2B_30NXM_20251216_0_L2A,0.137287,0.027306,-0.171992,0.551054,1.322959,0.2933,0.2217,0.31535,0.06175,144,876,0.8356,27.14,ACCEPTABLE,0.72
2025-12-23,P02,S2A_30NXM_20251223_0_L2A,0.132632,0.018229,-0.137829,0.585912,1.310855,0.3188,0.2432,0.3209,0.0641,876,876,0.0,47.61,GOOD,1.0
2025-12-26,P02,S2B_30NXM_20251226_0_L2A,0.114303,0.017602,-0.129161,0.496324,1.267581,0.356,0.28085,0.3664,0.09465,856,876,0.0228,82.951,GOOD,1.0
2026-01-05,P02,S2B_30NXM_20260105_0_L2A,0.134105,0.024086,-0.151559,0.690297,1.315191,0.3238,0.2462,0.33365,0.0441,876,876,0.0,47.091,GOOD,1.0
2026-01-25,P02,S2B_30NXM_20260125_0_L2A,0.155141,0.018427,-0.245361,0.406494,1.373083,0.2418,0.1761,0.2913,0.0736,876,876,0.0,0.471,GOOD,1.0
2026-01-30,P02,S2C_30NXM_20260130_0_L2A,0.11002,0.01435,-0.215555,0.19029,1.250251,0.2493,0.1994,0.3096,0.1338,284,876,0.6758,42.601,ACCEPTABLE,0.92
2026-03-01,P02,S2C_30NXM_20260301_0_L2A,0.084326,0.027965,-0.163727,0.285028,1.186896,0.3315,0.2793,0.3926,0.1531,356,876,0.5936,53.89,ACCEPTABLE,0.92
2026-03-26,P02,S2B_30NXM_20260326_0_L2A,0.098152,0.023025,-0.103371,0.521099,1.222463,0.3385,0.2769,0.3483,0.0851,440,876,0.4977,52.249,GOOD,1.0
2026-03-31,P02,S2C_30NXM_20260331_0_L2A,0.017405,0.026468,-0.265386,-0.138284,1.039193,0.1803,0.1735,0.3082,0.233,104,876,0.8813,59.662,LOW_QUALITY,0.64
2026-04-02,P02,S2A_30NXM_20260402_0_L2A,0.0529,0.023671,-0.162011,0.19727,1.105239,0.24155,0.21855,0.3076,0.1509,756,876,0.137,37.426,GOOD,1.0
2026-04-10,P02,S2C_30NXM_20260410_0_L2A,0.117864,0.020821,-0.115243,0.655741,1.268695,0.3003,0.2367,0.29925,0.05,876,876,0.0,17.865,GOOD,1.0
2026-04-12,P02,S2A_30NXM_20260412_0_L2A,0.077123,0.013898,-0.127089,0.437045,1.170202,0.33655,0.2876,0.37155,0.11305,424,876,0.516,67.371,ACCEPTABLE,0.92
2026-04-15,P02,S2B_30NXM_20260415_0_L2A,0.11,0.020334,-0.159813,0.536211,1.251945,0.2897,0.2314,0.32095,0.0685,312,876,0.6438,11.277,ACCEPTABLE,0.92
2026-04-22,P02,S2A_30NXM_20260422_0_L2A,0.090194,0.019546,-0.135348,0.507542,1.201817,0.3043,0.2532,0.3336,0.0821,876,876,0.0,30.427,GOOD,1.0
2026-05-12,P02,S2A_30NXM_20260512_0_L2A,0.111796,0.025483,-0.092166,0.64877,1.256902,0.3733,0.297,0.35905,0.0627,584,876,0.3333,48.451,GOOD,1.0
2026-05-30,P02,S2C_30NXM_20260530_0_L2A,0.104405,0.035919,-0.063529,0.615116,1.246976,0.38145,0.3059,0.35115,0.0735,48,876,0.9452,66.369,LOW_QUALITY,0.64
2026-06-01,P02,S2A_30NXM_20260601_0_L2A,0.105108,0.019726,-0.080069,0.691002,1.235971,0.3546,0.2869,0.33795,0.0525,876,876,0.0,42.636,GOOD,1.0
2026-09-02,P02,S2B_30NXM_20260902_0_L2A,0.085444,0.02488,-0.026343,0.701109,1.197044,0.2916,0.2436,0.26075,0.0403,44,876,0.9498,86.834,LOW_QUALITY,0.64
2017-01-27,P03,S2A_30NXL_20170127_0_L2A,0.072524,0.032304,-0.256107,-0.125673,1.1523,0.2179,0.1891,0.3496,0.2609,184,900,0.7956,13.445,ACCEPTABLE,0.92
2017-03-08,P03,S2A_30NXL_20170308_0_L2A,0.014173,0.03015,-0.210724,-0.027091,0.986018,0.1622,0.1645,0.2724,0.1689,20,900,0.9778,16.484,LOW_QUALITY,0.49
2017-03-18,P03,S2A_30NXL_20170318_0_L2A,0.045975,0.05064,-0.085486,-0.033872,1.004292,0.1638,0.1631,0.2241,0.2144,50,900,0.9444,55.25,LOW_QUALITY,0.64
2017-03-28,P03,S2A_30NXL_20170328_0_L2A,0.007498,0.023366,-0.229806,-0.131137,1.038082,0.2317,0.2232,0.3665,0.29,48,900,0.9467,16.766,LOW_QUALITY,0.64
2017-04-17,P03,S2A_30NXL_20170417_0_L2A,0.007287,0.035052,-0.25274,-0.194865,1.019413,0.2258,0.2215,0.3867,0.313,40,900,0.9556,13.69,LOW_QUALITY,0.64
2017-07-11,P03,S2B_30NXL_20170711_0_L2A,0.12118,0.026745,0.048131,0.787624,1.277138,0.2106,0.1649,0.1506,0.0198,822,900,0.0867,10.295,GOOD,1.0
2017-08-15,P03,S2A_30NXL_20170815_0_L2A,0.094568,0.02178,0.002241,0.640889,1.208469,0.2226,0.1842,0.1835,0.041,670,900,0.2556,65.816,GOOD,1.0
2017-08-20,P03,S2B_30NXL_20170820_0_L2A,0.104009,0.037745,0.078069,0.697655,1.24,0.2697,0.2175,0.1882,0.0368,520,900,0.4222,19.154,GOOD,1.0
2017-10-09,P03,S2B_30NXL_20171009_0_L2A,0.113591,0.030527,0.039199,0.699604,1.259009,0.2236,0.1776,0.1648,0.0316,758,900,0.1578,28.443,GOOD,1.0
2017-10-24,P03,S2A_30NXL_20171024_0_L2A,0.108366,0.015713,0.100767,0.683292,1.243402,0.2544,0.2046,0.167,0.0384,692,900,0.2311,26.802,GOOD,1.0
2017-10-29,P03,S2B_30NXL_20171029_0_L2A,0.125486,0.019653,0.069018,0.700634,1.290579,0.2274,0.1762,0.154,0.031,746,900,0.1711,45.094,GOOD,1.0
2017-11-03,P03,S2A_30NXL_20171103_0_L2A,0.047278,0.020267,0.013356,0.345974,1.102834,0.1362,0.1235,0.1203,0.0605,164,900,0.8178,17.962,ACCEPTABLE,0.92
2017-11-08,P03,S2B_30NXL_20171108_0_L2A,0.066006,0.030644,-0.056716,0.305542,1.144315,0.157,0.1372,0.1587,0.0762,128,900,0.8578,16.765,LOW_QUALITY,0.64
2017-11-13,P03,S2A_30NXL_20171113_0_L2A,0.135275,0.023692,0.051144,0.660254,1.32112,0.2596,0.1965,0.1788,0.0387,650,900,0.2778,17.355,GOOD,1.0
2017-11-18,P03,S2B_30NXL_20171118_0_L2A,0.02933,0.021483,0.043355,0.425329,1.066378,0.1478,0.1386,0.1268,0.0562,252,900,0.72,31.986,ACCEPTABLE,0.92
2017-11-28,P03,S2B_30NXL_20171128_0_L2A,0.077594,0.047208,0.013995,0.556152,1.142033,0.1584,0.1387,0.1517,0.042,482,900,0.4644,16.465,GOOD,1.0
2017-12-03,P03,S2A_30NXL_20171203_0_L2A,0.128379,0.032186,0.023245,0.679344,1.29628,0.2857,0.2204,0.2097,0.042,336,900,0.6267,27.847,ACCEPTABLE,0.92
2017-12-13,P03,S2A_30NXL_20171213_1_L2A,0.03125,0.011431,-0.193112,0.136448,1.065816,0.2089,0.196,0.2896,0.1491,888,900,0.0133,32.24,GOOD,1.0
2017-12-18,P03,S2B_30NXL_20171218_0_L2A,0.073175,0.035003,-0.215043,0.049546,1.176236,0.1475,0.1254,0.2092,0.1144,30,900,0.9667,21.186,LOW_QUALITY,0.49
2017-12-28,P03,S2B_30NXL_20171228_1_L2A,0.032611,0.012101,-0.202999,0.141126,1.069231,0.2224,0.208,0.3164,0.15785,888,900,0.0133,30.237,GOOD,1.0
2018-01-02,P03,S2A_30NXL_20180102_1_L2A,0.015866,0.008755,-0.091879,-0.044876,1.034069,0.431,0.4168,0.5072,0.4605,160,900,0.8222,6.359,ACCEPTABLE,0.92
2018-01-17,P03,S2B_30NXL_20180117_0_L2A,0.12126,0.020905,-0.156627,0.321672,1.281519,0.1789,0.1396,0.1915,0.0717,770,900,0.1444,1.186,GOOD,1.0
2018-01-22,P03,S2A_30NXL_20180122_0_L2A,0.08787,0.028724,-0.054736,0.241779,1.199251,0.1601,0.1335,0.1496,0.0778,342,900,0.62,11.396,ACCEPTABLE,0.92
2018-01-27,P03,S2B_30NXL_20180127_0_L2A,0.029666,0.004154,-0.217745,-0.239266,1.058362,0.243,0.2296,0.3566,0.3698,26,900,0.9711,42.232,LOW_QUALITY,0.49
2018-02-01,P03,S2A_30NXL_20180201_0_L2A,0.002386,0.018123,-0.164898,0.114357,1.010782,0.15,0.1484,0.2053,0.1168,54,900,0.94,9.7,LOW_QUALITY,0.64
2018-03-03,P03,S2A_30NXL_20180303_1_L2A,0.11126,0.034281,0.027592,0.599881,1.257018,0.3448,0.2743,0.2602,0.0679,414,900,0.54,29.263,ACCEPTABLE,0.92
2018-03-08,P03,S2B_30NXL_20180308_0_L2A,0.001852,0.031134,-0.013109,0.347794,1.000646,0.155,0.1549,0.1585,0.073,68,900,0.9244,38.889,LOW_QUALITY,0.64
2018-04-12,P03,S2A_30NXL_20180412_0_L2A,-0.02924,0.079297,-0.360131,-0.024097,0.919028,0.1362,0.1482,0.3179,0.15755,12,900,0.9867,35.035,LOW_QUALITY,0.37
2018-04-17,P03,S2B_30NXL_20180417_0_L2A,0.013684,0.024384,-0.136759,0.156738,1.030389,0.1458,0.1415,0.1838,0.1029,24,900,0.9733,29.374,LOW_QUALITY,0.49
2018-04-27,P03,S2B_30NXL_20180427_0_L2A,0.069994,0.09193,-0.230801,0.111321,1.174371,0.1448,0.1233,0.2306,0.1087,60,900,0.9333,12.821,LOW_QUALITY,0.52
2018-05-07,P03,S2B_30NXL_20180507_0_L2A,0.028996,0.078172,-0.288415,0.028559,1.001502,0.1334,0.1332,0.2532,0.12575,12,900,0.9867,41.493,LOW_QUALITY,0.37
2018-05-12,P03,S2A_30NXL_20180512_0_L2A,0.10263,0.044975,-0.060662,0.394171,1.07732,0.1881,0.1746,0.1834,0.0503,190,900,0.7889,18.959,ACCEPTABLE,0.92
2018-05-22,P03,S2A_30NXL_20180522_0_L2A,0.049614,0.017833,-0.055769,0.270658,1.114729,0.1438,0.129,0.1466,0.0751,230,900,0.7444,58.457,ACCEPTABLE,0.92
2018-06-01,P03,S2A_30NXL_20180601_1_L2A,0.105325,0.028121,0.087316,0.683751,1.234234,0.3836,0.3108,0.2617,0.056,92,900,0.8978,81.562,LOW_QUALITY,0.64
2018-06-06,P03,S2B_30NXL_20180606_0_L2A,0.113099,0.060713,0.015053,0.64431,1.260366,0.3374,0.2677,0.2623,0.0587,62,900,0.9311,80.28,LOW_QUALITY,0.52
2018-06-11,P03,S2A_30NXL_20180611_0_L2A,0.128686,0.026458,0.113113,0.794643,1.293057,0.2868,0.2218,0.1772,0.02555,752,900,0.1644,39.13,GOOD,1.0
2018-07-26,P03,S2B_30NXL_20180726_1_L2A,0.110715,0.018974,0.006468,0.648195,1.245311,0.2523,0.2026,0.2004,0.0429,754,900,0.1622,80.903,GOOD,1.0
2018-07-31,P03,S2A_30NXL_20180731_1_L2A,0.131585,0.039587,0.052717,0.730492,1.305726,0.2554,0.1956,0.177,0.0307,872,900,0.0311,26.666,GOOD,1.0
2018-08-05,P03,S2B_30NXL_20180805_0_L2A,0.117917,0.055794,-0.06123,0.353444,1.224798,0.243,0.1984,0.2147,0.0895,812,900,0.0978,11.265,GOOD,1.0
2018-09-14,P03,S2B_30NXL_20180914_0_L2A,0.098111,0.017361,0.060639,0.67593,1.225993,0.2962,0.2416,0.2154,0.0445,262,900,0.7089,37.564,ACCEPTABLE,0.92
2018-09-29,P03,S2A_30NXL_20180929_0_L2A,-0.022474,0.031188,-0.170175,0.057037,0.961832,0.1512,0.1572,0.2185,0.1376,44,900,0.9511,48.211,LOW_QUALITY,0.64
2018-10-04,P03,S2B_30NXL_20181004_0_L2A,0.006109,0.026886,-0.007406,0.355408,1.030864,0.1336,0.1296,0.1293,0.0613,332,900,0.6311,77.647,ACCEPTABLE,0.92
2018-10-19,P03,S2A_30NXL_20181019_1_L2A,0.126754,0.033225,0.14477,0.76463,1.294177,0.2578,0.1992,0.1497,0.02715,888,900,0.0133,28.861,GOOD,1.0
2018-10-24,P03,S2B_30NXL_20181024_0_L2A,0.00838,0.066128,0.14643,0.628781,1.003287,0.1526,0.1521,0.1426,0.0357,442,900,0.5089,69.358,ACCEPTABLE,0.8
2018-11-03,P03,S2B_30NXL_20181103_0_L2A,0.111111,0.029164,0.087057,0.729763,1.251656,0.3024,0.2416,0.2057,0.0384,712,900,0.2089,26.263,GOOD,1.0
2018-11-18,P03,S2A_30NXL_20181118_0_L2A,0.114093,0.025262,0.05399,0.685835,1.252064,0.2578,0.2059,0.1881,0.0376,424,900,0.5289,34.131,ACCEPTABLE,0.92
2018-11-23,P03,S2B_30NXL_20181123_0_L2A,0.117647,0.018538,0.042118,0.740333,1.268137,0.2587,0.204,0.1882,0.0307,866,900,0.0378,15.289,GOOD,1.0
2018-11-28,P03,S2A_30NXL_20181128_0_L2A,-0.003726,0.029574,-0.034028,0.228152,0.992685,0.1357,0.1367,0.1452,0.08445,204,900,0.7733,31.081,ACCEPTABLE,0.92
2018-12-03,P03,S2B_30NXL_20181203_0_L2A,0.125194,0.042489,-0.004148,0.692602,1.289447,0.2566,0.199,0.2004,0.0362,370,900,0.5889,53.329,ACCEPTABLE,0.92
2018-12-08,P03,S2A_30NXL_20181208_0_L2A,0.014457,0.007501,-0.150755,-0.141683,1.032857,0.4338,0.42,0.5696,0.5664,238,900,0.7356,42.294,ACCEPTABLE,0.92
2018-12-18,P03,S2A_30NXL_20181218_0_L2A,0.090811,0.038181,-0.056158,0.58271,1.192821,0.1163,0.0975,0.1093,0.0268,888,900,0.0133,59.577,GOOD,1.0
2018-12-23,P03,S2B_30NXL_20181223_0_L2A,0.059937,0.017509,-0.140486,0.317413,1.137148,0.2504,0.2202,0.2928,0.1143,788,900,0.1244,17.421,GOOD,1.0
2019-01-02,P03,S2B_30NXL_20190102_0_L2A,0.029391,0.026182,-0.107672,0.310754,1.062547,0.1427,0.1343,0.1672,0.0727,188,900,0.7911,13.712,ACCEPTABLE,0.92
2019-01-17,P03,S2A_30NXL_20190117_0_L2A,0.066733,0.059626,-0.195902,0.025194,1.142283,0.1421,0.1244,0.1993,0.0966,86,900,0.9044,68.665,LOW_QUALITY,0.64
2019-01-22,P03,S2B_30NXL_20190122_0_L2A,0.052433,0.034434,-0.079096,0.175013,1.109532,0.1327,0.1196,0.1381,0.07215,56,900,0.9378,54.717,LOW_QUALITY,0.64
2019-01-27,P03,S2A_30NXL_20190127_0_L2A,0.036436,0.023221,-0.241307,-0.059937,1.086331,0.1208,0.1112,0.1843,0.12695,100,900,0.8889,68.66,LOW_QUALITY,0.64
2019-02-11,P03,S2B_30NXL_20190211_0_L2A,0.02424,0.006844,-0.165588,-0.18158,1.037706,0.3963,0.3819,0.5318,0.5492,48,900,0.9467,24.13,LOW_QUALITY,0.64
2019-02-16,P03,S2A_30NXL_20190216_0_L2A,0.036918,0.010899,-0.166217,-0.085869,1.085079,0.2538,0.2339,0.3216,0.2634,10,900,0.9889,23.371,LOW_QUALITY,0.49
2019-02-26,P03,S2A_30NXL_20190226_0_L2A,0.033765,0.027122,-0.055942,0.269073,1.075617,0.1394,0.1296,0.14405,0.0743,804,900,0.1067,8.851,GOOD,1.0
2019-03-08,P03,S2A_30NXL_20190308_0_L2A,0.012387,0.07187,-0.341159,-0.102006,1.038058,0.1582,0.1524,0.291,0.15775,16,900,0.9822,38.327,LOW_QUALITY,0.37
2019-03-18,P03,S2A_30NXL_20190318_0_L2A,-0.03772,0.053148,-0.386723,-0.166586,0.919948,0.1425,0.1549,0.354,0.2263,34,900,0.9622,83.34,LOW_QUALITY,0.49
2019-03-28,P03,S2A_30NXL_20190328_1_L2A,0.102817,0.022542,-0.028257,0.454387,1.228696,0.31,0.2523,0.26795,0.0948,200,900,0.7778,57.068,ACCEPTABLE,0.92
2019-04-02,P03,S2B_30NXL_20190402_0_L2A,0.005747,0.012107,-0.199887,-0.132647,1.011923,0.2716,0.2684,0.4019,0.3517,102,900,0.8867,21.885,LOW_QUALITY,0.64
2019-04-22,P03,S2B_30NXL_20190422_0_L2A,-0.029942,0.016957,-0.297232,-0.143036,0.974798,0.1934,0.1984,0.3642,0.2487,12,900,0.9867,18.704,LOW_QUALITY,0.49
2019-05-02,P03,S2B_30NXL_20190502_0_L2A,-0.015084,0.016135,-0.138447,-0.098458,0.970244,0.3652,0.3764,0.4947,0.4603,63,900,0.93,62.479,LOW_QUALITY,0.64
2019-05-07,P03,S2A_30NXL_20190507_0_L2A,-0.015272,0.03909,-0.316451,-0.07128,0.972518,0.1734,0.1783,0.3463,0.2068,10,900,0.9889,25.446,LOW_QUALITY,0.49
2019-05-12,P03,S2B_30NXL_20190512_1_L2A,0.087591,0.02261,-0.076237,0.355226,1.196748,0.2944,0.246,0.2872,0.1182,888,900,0.0133,53.132,GOOD,1.0
2019-05-17,P03,S2A_30NXL_20190517_0_L2A,0.098532,0.058975,-0.062179,0.373217,1.061761,0.1616,0.1522,0.2333,0.05735,888,900,0.0133,21.514,GOOD,1.0
2019-06-21,P03,S2B_30NXL_20190621_0_L2A,-0.027208,0.030944,-0.293609,0.010082,0.929752,0.135,0.1452,0.2608,0.1344,26,900,0.9711,49.755,LOW_QUALITY,0.49
2019-07-01,P03,S2B_30NXL_20190701_1_L2A,0.1187,0.025815,0.025585,0.726288,1.273381,0.2478,0.1946,0.1854,0.03105,888,900,0.0133,50.157,GOOD,1.0
2019-07-26,P03,S2A_30NXL_20190726_0_L2A,-0.003339,0.024889,-0.074683,0.297787,1.018473,0.2867,0.2815,0.3277,0.15715,104,900,0.8844,66.569,LOW_QUALITY,0.64
2019-07-31,P03,S2B_30NXL_20190731_0_L2A,-0.009549,0.019512,-0.127123,0.265359,0.980133,0.148,0.151,0.1991,0.092,274,900,0.6956,41.525,ACCEPTABLE,0.92
2019-08-05,P03,S2A_30NXL_20190805_1_L2A,0.083578,0.024521,-0.050165,0.470701,1.18921,0.3042,0.2558,0.2857,0.0924,388,900,0.5689,68.344,ACCEPTABLE,0.92
2019-08-15,P03,S2A_30NXL_20190815_0_L2A,0.093909,0.010545,0.049572,0.757903,1.190288,0.3309,0.278,0.251,0.0408,40,900,0.9556,28.374,LOW_QUALITY,0.64
2019-08-30,P03,S2B_30NXL_20190830_1_L2A,0.101845,0.033741,-0.133745,0.628108,1.22758,0.2546,0.2074,0.279,0.047,872,900,0.0311,56.579,GOOD,1.0
2019-09-24,P03,S2A_30NXL_20190924_0_L2A,-0.022366,0.01091,-0.086755,0.070225,0.952643,0.2595,0.2724,0.3253,0.24105,24,900,0.9733,40.774,LOW_QUALITY,0.49
